;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
Subject_041_S_6786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15075376884421843;1.4874371859296502;3.2361809045226124;5.2412060301507495;7.2462311557788865;8.834170854271363;10.085427135678394;10.753768844221106;11.0;11.090452261306531;11.758793969849243;12.0;11.80904522613065;10.472361809045225;9.1356783919598;7.899497487437188;7.231155778894475;6.125628140703512;4.8944723618090435;4.226130653266331;3.557788944723619;3.1105527638190935;3.778894472361813;4.0;3.8844221105527623;3.21608040201005;3.4522613065326624;4.0;4.0;4.0;4.0;4.0;4.0;4.130653266331656;4.798994974874375;5.0;4.8643216080402;4.1959798994974875;4.0;4.0;4.0;4.0;4.145728643216081;4.814070351758794;4.517587939698494;4.150753768844218;4.819095477386938;5.0;5.0;5.0;5.0;5.0;5.0;4.502512562814076;4.0;4.0;3.4974874371859244;3.170854271356788;3.8391959798995003;4.0;4.0;4.0;3.4874371859296502;3.0;3.0;3.0;3.1859296482412134;3.8542713567839257;4.0;4.0;4.0;4.0;4.1959798994974875;4.8643216080402;5.0;5.201005025125625;5.869346733668337;6.537688442211049;7.824120603015103;10.497487437185953;11.5427135678392;12.0;12.0;12.547738693467338;13.21608040201005;13.884422110552762;13.447236180904525;13.0;13.0;11.884422110552748;10.773869346733662;10.10552763819095;8.874371859296474;7.0753768844220986;4.402010050251249;1.7286432160803997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_041_S_4427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.211055276381906;5.572864321608051;7.819095477386938;9.37688442211055;10.437185929648244;11.371859296482413;12.869346733668351;13.683417085427138;14.4321608040201;15.18090452261307;15.929648241206031;14.643216080402013;12.291457286432149;9.824120603015075;9.075376884422113;8.326633165829143;8.0;8.0;8.0;6.663316582914575;5.165829145728637;4.165829145728644;4.914572864321613;5.0;4.5879396984924625;4.0;4.0;4.658291457286431;4.5929648241206;4.155778894472363;4.904522613065325;5.0;4.597989949748744;4.0;4.0;4.64824120603015;5.0;4.854271356783919;4.105527638190949;4.0;4.0;4.0;4.0;4.638190954773876;5.0;5.0;5.0;4.3668341708542755;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.6281407035175874;3.0;3.0;3.6180904522613133;4.0;3.8844221105527623;3.1356783919598;3.0;3.0;3.1105527638191006;3.859296482412063;4.0;4.0;4.0;4.0;4.0;4.0;4.100502512562812;4.8492462311557745;5.0;5.0;5.095477386934675;5.844221105527637;7.778894472361799;10.70854271356788;14.0;14.0;13.412060301507537;12.663316582914575;11.914572864321599;11.165829145728637;10.417085427135675;9.336683417085425;7.8391959798995;6.341708542713548;3.6884422110552464;1.3467336683416988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_032_S_6293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5929648241205996;6.522613065326652;9.316582914572876;11.05527638190955;12.0;12.0;12.62311557788945;13.0;13.0;13.0;12.582914572864318;11.884422110552762;11.185929648241206;9.9748743718593;9.211055276381913;9.909547738693469;8.78391959798995;7.080402010050236;4.994974874371856;4.2964824120603;4.0;4.0;4.0;4.0;4.0;4.0;4.592964824120607;4.708542713567837;4.010050251256281;4.688442211055275;5.386934673366838;6.0;6.0;5.517587939698487;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.532663316582912;4.165829145728644;4.8643216080402;4.437185929648237;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.8492462311557745;3.1507537688442255;3.0;3.0;3.0;3.0;3.341708542713576;3.959798994974875;3.261306532663312;3.0;3.0;3.0;3.532663316582912;4.0;4.0;4.628140703517587;5.0;5.0251256281406995;5.723618090452263;6.0;6.0;6.0;6.517587939698501;7.4321608040201;8.829145728643226;10.839195979899529;12.0;12.010050251256288;12.708542713567837;13.4070351758794;13.894472361809036;13.195979899497488;13.0;12.798994974874375;12.100502512562812;12.0;11.7035175879397;11.005025125628137;8.919597989949722;5.64824120603015;1.8190954773869237;0.4221105527637974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_6497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11557788944723768;0.8140703517587937;1.5125628140703498;2.422110552763826;3.819095477386938;3.391959798994975;3.306532663316588;4.005025125628144;4.7035175879397;5.0;4.798994974874375;3.402010050251249;3.4974874371859315;3.8040201005025125;3.1055276381909493;3.5929648241206067;3.7085427135678373;3.0100502512562812;3.0;3.0;3.0;3.0;3.0;3.180904522613069;3.8793969849246253;3.4221105527638187;3.2763819095477373;3.9748743718593005;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.738693467336674;3.040201005025125;3.6582914572864382;4.0;4.05527638190955;4.7537688442211135;4.095477386934675;3.0;3.0;3.5477386934673376;3.7537688442210992;3.0552763819095503;3.0;2.658291457286424;2.0;2.0;2.0;2.1356783919598;2.8341708542713633;3.0;3.0;3.0;4.256281407035175;5.0;5.050251256281399;6.447236180904525;8.688442211055303;11.120603015075375;11.819095477386938;12.517587939698501;13.0;13.0;13.0;12.37688442211055;10.979899497487423;9.582914572864325;8.5929648241206;7.788944723618073;6.391959798994975;2.984924623115546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_137_S_6659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47236180904523195;1.7035175879397002;4.517587939698501;5.0;5.0;5.0;5.693467336683419;5.206030150753762;4.0;4.0;4.0;3.788944723618087;3.085427135678387;3.618090452261306;4.0;3.9748743718592934;3.271356783919593;3.432160804020107;3.8643216080402;3.1608040201004997;3.0;3.0;3.0;2.346733668341706;2.3567839195979943;3.0603015075376945;3.7638190954773876;4.0;4.0;4.0;4.0;3.7185929648241185;3.0150753768844183;3.0;3.0;3.0;3.0;3.0;3.206030150753776;3.909547738693469;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.4623115577889365;3.2412060301507637;3.944723618090464;4.0;4.0;3.9447236180904497;3.2412060301507495;3.0;3.165829145728651;3.869346733668351;3.4271356783919487;3.0;3.0;3.0;3.0;3.090452261306538;3.7939698492462384;3.5025125628140614;3.0;3.0;3.0;3.0;2.9849246231155746;2.2814070351758744;2.0;2.125628140703526;2.829145728643226;3.0;3.2361809045226124;3.9396984924623126;3.356783919597987;3.0;3.0;3.0;3.0;3.0;3.0;6.4070351758794;9.8140703517588;11.924623115577901;12.0;11.236180904522598;9.829145728643198;8.422110552763797;7.015075376884397;5.4120603015075375;3.301507537688437;1.7939698492462242;0.6934673366834119;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_6824;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3718592964823983;4.904522613065311;7.010050251256281;7.7185929648241185;8.427135678391956;9.1356783919598;9.844221105527637;10.552763819095475;11.0;11.0;8.286432160804026;6.226130653266338;4.713567839195996;2.5879396984924625;2.0;2.221105527638187;2.9296482412060243;3.0;3.0;3.0;3.0;3.0;3.180904522613062;3.8894472361808994;3.4020100502512562;3.0;3.0;3.0;3.4321608040201;3.859296482412063;3.1507537688442255;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.311557788944725;4.0;4.0;4.0;3.8542713567839257;3.1457286432160885;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.768844221105539;2.0603015075376874;2.64824120603015;3.0;3.0653266331658244;3.7738693467336617;4.482412060301499;5.0;5.0;7.4321608040201;10.266331658291449;13.0;13.0;13.0;13.0;13.0;12.4321608040201;11.723618090452263;11.015075376884425;9.613065326633176;8.59798994974875;7.115577889447309;1.4472361809046106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_002_S_6007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.130653266331656;4.623115577889436;6.869346733668351;8.321608040201006;9.040201005025125;10.437185929648251;11.417085427135682;12.0;12.0;10.9748743718593;9.577889447236174;8.180904522613062;6.78391959798995;5.693467336683412;4.994974874371856;4.2964824120603;4.0;4.100502512562812;4.798994974874375;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.517587939698487;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.9296482412060243;3.2311557788944683;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.1507537688442255;3.8492462311557745;3.4522613065326624;3.0;3.0;3.0;3.341708542713576;4.0;4.0;4.0;4.1356783919598;4.834170854271363;5.0;5.231155778894475;5.9296482412060385;8.51256281407035;10.653266331658301;12.0;12.0;12.422110552763826;12.879396984924625;12.180904522613062;11.482412060301499;11.0;11.0;10.386934673366824;9.065326633165824;6.929648241205982;2.040201005025139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_037_S_4214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05025125628140614;3.5929648241205925;6.281407035175867;8.2713567839196;9.688442211055275;10.552763819095475;11.522613065326624;12.939698492462313;11.643216080402013;10.61306532663317;9.809045226130664;8.391959798994975;7.48743718592965;6.557788944723626;5.140703517587951;4.361809045226131;3.653266331658294;3.055276381909543;3.7638190954773876;4.0;3.819095477386938;3.1105527638191006;3.5979899497487438;3.693467336683419;3.0150753768844183;3.7236180904522556;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.482412060301513;3.226130653266331;3.9346733668341685;4.0;3.648241206030157;3.0603015075376874;3.7688442211055246;4.0;4.0;4.0;4.0;3.688442211055275;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.477386934673376;2.0;2.0;2.64824120603015;3.0;2.9346733668341756;2.2261306532663383;2.482412060301499;3.1909547738693362;3.8994974874371877;4.0;4.0;4.0;4.0;4.0;4.0;4.0;5.1356783919598;6.829145728643212;8.954773869346724;12.46733668341706;13.59798994974875;12.778894472361827;11.361809045226153;10.472361809045225;9.291457286432163;7.165829145728651;5.040201005025139;2.552763819095503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_011_S_6367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.77889447236182;3.572864321608037;4.959798994974875;6.346733668341713;7.733668341708537;9.0;9.0;9.447236180904525;10.140703517587937;10.834170854271356;11.527638190954775;11.336683417085418;9.256281407035182;8.391959798994975;8.0;8.0;8.0;6.854271356783919;4.924623115577887;4.231155778894475;4.0;3.8442211055276374;3.1507537688442184;3.5427135678391934;4.0;4.0;4.0;4.0;4.0;4.0;4.396984924623119;4.909547738693469;4.21608040201005;4.477386934673369;5.0;5.0;4.442211055276381;4.251256281407038;4.94472361809045;4.361809045226131;4.0;4.0;4.0;4.4120603015075375;4.8944723618090435;4.201005025125625;4.0;4.0;4.0;4.0;3.733668341708537;3.040201005025125;3.0;3.0;3.0;3.0;3.0;3.1206030150753747;3.814070351758801;3.4924623115577873;3.0;3.0;3.5879396984924625;3.7185929648241256;3.0251256281406995;3.6683417085427124;4.0;4.05527638190955;4.748743718592962;5.0;5.2713567839196;6.658291457286424;9.090452261306552;11.0;11.0;11.0;11.0;11.0;11.0;10.62311557788945;9.788944723618073;7.708542713567837;6.085427135678401;4.396984924623098;1.6231155778894504;0.4623115577889507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_003_S_4872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17587939698492505;0.8391959798994968;2.5075376884422056;4.4974874371859315;6.487437185929636;8.477386934673362;10.155778894472363;10.81909547738693;11.964824120603012;13.291457286432163;14.618090452261299;14.527638190954775;14.2713567839196;15.597989949748737;14.61306532663317;12.748743718592962;11.422110552763826;10.547738693467338;9.884422110552762;9.221105527638194;8.557788944723619;7.788944723618087;6.462311557788951;5.5678391959799;5.095477386934675;5.758793969849243;6.0;5.914572864321606;5.251256281407038;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.35175879396985;4.0;4.0;4.0;4.0;4.0;4.628140703517587;5.0;5.0;5.0;5.281407035175874;5.94472361809045;6.608040201005025;7.0;7.0;7.597989949748737;8.0;8.0;11.527638190954775;14.251256281407038;14.914572864321613;15.577889447236174;16.0;16.0;14.8643216080402;13.768844221105525;13.105527638190964;12.442211055276388;11.778894472361813;11.115577889447238;9.904522613065325;7.733668341708523;3.753768844221156;1.3869346733668522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_020_S_6227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30150753768843686;1.0301507537688437;3.1557788944723555;4.8542713567839115;6.1356783919598;6.844221105527637;7.552763819095475;8.0;8.0;8.678391959798994;9.38693467336683;10.095477386934668;10.804020100502512;11.51256281407035;11.557788944723626;10.140703517587951;8.723618090452263;6.959798994974882;5.0;5.0;4.527638190954775;3.819095477386938;3.1105527638191006;3.5979899497487438;4.306532663316581;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;4.356783919597994;4.351758793969843;5.0;5.0;5.0;4.814070351758801;4.105527638190964;4.0;4.0;4.0201005025125625;4.7286432160804;5.0;4.854271356783926;4.1457286432160885;4.0;4.0;4.0;4.688442211055275;4.603015075376888;4.0;4.0;4.522613065326624;5.231155778894461;5.939698492462313;6.64824120603015;7.356783919597987;8.065326633165824;8.773869346733662;9.482412060301499;10.190954773869336;10.899497487437188;11.608040201005025;12.316582914572862;13.0;13.0;13.0;12.849246231155789;12.140703517587951;11.4321608040201;10.447236180904525;9.03015075376885;7.613065326633176;5.793969849246253;3.5577889447236544;0.7236180904523053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_003_S_6259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4924623115577873;1.949748743718601;4.814070351758801;7.2964824120603;9.48241206030152;11.66834170854272;13.236180904522612;13.653266331658287;12.849246231155774;11.391959798994975;10.46733668341708;9.738693467336681;9.010050251256281;10.437185929648251;11.0;10.472361809045225;8.286432160804004;6.733668341708537;5.276381909547737;4.0;4.0;4.0;4.276381909547744;4.994974874371856;4.266331658291456;4.462311557788951;4.8090452261306496;4.08040201005025;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.3216080402009993;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.1507537688442255;3.8793969849246253;4.0;4.0;4.065326633165839;4.793969849246238;5.522613065326638;6.502512562814076;7.959798994974875;12.251256281407109;14.437185929648251;15.0;15.0;13.7537688442211;12.64824120603015;11.839195979899472;10.381909547738672;8.38693467336681;6.733668341708537;6.005025125628137;3.829145728643212;1.6432160804020128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_016_S_5057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13065326633166308;1.5376884422110635;3.417085427135696;5.527638190954775;7.638190954773876;8.582914572864325;9.286432160804026;9.989949748743719;11.386934673366838;11.206030150753762;9.798994974874361;8.391959798994975;7.492462311557787;6.788944723618087;6.085427135678387;4.763819095477388;3.6783919597989936;3.0251256281407066;3.728643216080407;4.0;3.8643216080402;3.1608040201004997;3.0;3.0;3.0;3.653266331658294;4.0;3.9396984924623055;3.2361809045226124;3.467336683417088;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.4974874371859244;3.0;3.0;3.613065326633169;3.6834170854271306;3.0;3.0;3.0;3.130653266331663;3.8341708542713633;4.0;4.0;4.0;4.0;3.64824120603015;3.0;3.0;3.0;3.0;3.0;3.0;3.2763819095477373;3.9798994974874375;4.0;4.0;4.0;4.0;4.0;3.798994974874361;3.095477386934661;3.0;3.0;3.0150753768844254;3.7185929648241256;4.0;4.125628140703526;4.829145728643226;5.0;5.0;5.0;5.0;7.773869346733704;13.050251256281413;13.753768844221113;13.542713567839186;12.839195979899486;12.135678391959786;11.4321608040201;10.7286432160804;10.0251256281407;7.964824120602998;5.472361809045196;2.7437185929647967;0.6331658291456961;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
